file	div_title	div_id	page	score	primitive	actors	discipline	relations	places	play	text
huiz003verz02_01.xml	XIII		322-323	6	0	0	0	3	0	0	I Leuvensch recht. II 's Hertogenbosch 1330. III Haarlem 1245. IV Delft 1246. nisi videatur universis scabinis, quod gravius sit puniendus. sol. persolvet; nisi videatur universis, quod propter suam superbiam gravius sit puniendus. 34. Si quis tabernam intraverit et bibat ibidem, vinitor debet ei vinum iuxta certam et debitam mensuram porrigere, et cum ille si oppidanus sit, ad libitum suum biberit, facta computatione, si solvere confestim non poterit, usque mane recedat, vinitori vinum suum ante meridiem crastineVdB.: crastini. diei persoluturus: si autem ante tempus predictum ille vinum suum vinitori non persolverit, et querimonia super hoc ad iudicem suum delata fuerit, debitor ille vinum suum vinitori persolvet, et tres solidos iudici et duos solidos vinitori pro satisfactione. 33. Si quis tabernam intraverit et bibat ibidem, caupo debet ei vinum secundum debitam mensuram porrigere. Et cum ille oppidanus ad libitum biberit et facta computatione unde solvat non habuerit, usque mane recedat, cauponi vinum suum ante meridiem soluturus. Si autem ante predictum tempus vinum cauponi non persolverit et querimonia de hoc ad villicum delata fuerit, debitor ille cogatur vinum solvere cauponi et duos sol. eidem pro satisfactione, villico iii sol., et oppido xii den. Recht van 1211: 21. Si quis falsam mensuram habuerit, et per scabinos convictus fuerit: 45 solidos persolvet; sed nihil honoris sui per hoc deperdet. Vgl. Incourt 5. 14. So wie dat van valscer maten ghewroecht wert, ende daer af met wittachtighen orconden bedraghen, so wat maten dat si, die sal sculdich sijn te gheldenne den richter drie pont te beteringhen. 35. Quicunque de quacunque falsa mensura accusatus fuerit et per duos scabinos convictus, solvet iudici tres libras. 34. Qui de aliqua falsa mensura accusatus fuerit et de hoc per duos scabinos convictus, tenetur mihi iii lib. emendare, oppido v sol. Recht van 1211: 19. Et si vir vel mulier sine prole decesserit: is qui superstes erit, usumfructum hereditatis usque ad terminum vitae suae percipiet, et tunc hereditas illius ad veros remeabit heredes. 15. Voert eest dat een man sonder witteghe gheboerte neemt een wijf, oec sonder wittighe gheboerte, alse dene van hem tween steerft, ende enghene gheboerte van hen en blijft, die ghene die te live blijft allet gherede goet of die have, die hi te voren metden dooden, doe hi leefde, te gader hadde, sal hi vriliken besitten, ende doen daer mede sinen vrien wille; mer onroerende goet oft erftale die si te gader hadden, van welker siden dat si quam, eest van der siden sgheins die daer doet es, oft die daer leeft oft van hem beden tegader ghe- 36. De hereditate in Harlem inter oppidanos observabitur consuetudo, secundum quod hactenus ibidem est observataVdB.: observatum.; hoc tamen adiecto quod hereditas oppidanorum, sive iaceat intra vel extra libertatem, quod ad proximum heredem sue consanguinitatis, sive sit filius sive filia, iure heriditario devolviturVdB.: devolvetur.. 35. De hereditate vero inter oppidanos de Delf, que iacet infra libertatem, consuetudo observabitur hactenus observata, hoc addito quod hereditas oppidanorum ad proximum sue consanguinitatis, sive films fuerit sive filia, iure hereditario devolvetur. Incourt: 20. Item si aliquis ducat uxorem, altero mortuo sive herede, hereditas illorum redit ad illos unde venerat; sed qui vivit, sive vir sive mulier, habet usumfructum illius hereditatis. 37. Si quis infra libertatem de Harlem terram habuerit in annuo censu, soluto censu, quamdiu vixerit eam optinebit, et libere vendere poterit, soluto duplici censu domino ipsius terre, verum si vir vel femina, qui possidet terram censualem obierit, proximus heres, soluto duplici censu vero domino terre, eam iure 36. Contenti sint oppidani de prediis, que nunc habent, nec emant alia ab extraneis. Si qua vero per (con)nubia vel per successionem hereditariam ab eis, qui manent extra libertatem, ad eos devenerint, infra proximum annum vendant ea hominibus mihi precariam debentibus.
huiz003verz02_01.xml	XIII		326-327	6	0	0	0	3	0	0	I Leuvensch recht. II 's Hertogenbosch 1330. III Haarlem 1245. IV Delft 1246. 16. Voert weert dat den richter in den ghedinghe oft in den gherichte iet rechts ane iemant gheviele, die hem dat met ghewaut ontdreghe, ende daer af met wittachtighen orconden bedraghen, die saels sijn omme vyftien pont den richter. 38. Si quis autem aliquid iuris iudicem contingens violenter aHandv.: in. iudicio transtulerit, si super hoc per duos scabinos convictus fuerit, ipse dabit pro satisfactione quindecim libras Hollandenses iudici meo vel meorum successorum. 38. Si quis ius villici a iudicio violenter transtulerit, si per duos scabinos convictus fuerit, emendabit mihi xv libris, oppido una libra. 17. So wat porter een wijf heeft, die pleecht te backene oft te brouwen, die mach overmids haer verliesen een ghebeck broets oft een ghebruut biers also dat hi daer teghen engheen weertale enne mach heben; mer enne pleech si ghene comenscape openbaerlike te doene, so ne sal hoer man overmids haer nemmeer dan vier pennewaert scaden liden. 39. Quicunque oppidanus uxorem habet, que pistare vel bracsare consueverit, is poterit per eam panem iuxta plenitudinem unius fornacis amittere, sic et unam cerevisiam, ita quod maritus suusVdB.: ejus. non poterit contra hoc actionem habere, eodem modo si uxor alicuius fila lanea vel linea emere vel vendere consueverit, is poterit per eam pondus filorum, quod lapis vocatur, deperdere; si vero uxor alicuius non soleat negotiari publice, vir ipsius tantum dampnum quatuor denariorum poterit incurrere per eamHandv.: eum. 39. Oppidanus uxorem habens, que pistare vel bra(xa)re consuevit, poterit panem iuxta plenitudinem unius furni amittere et sic cervisiam unam, ita quod maritus suus non poterit contra hoc habere actionem. Eodem modo si uxor oppidani fila lanea vel linea emere vel vendere consuevit, is poterit pondus filorum, quod lapis vocatur, per eam omittere. Si vero uxor alicuius oppidani negotiari non soleat, maritus eius dampnum iiii den. tantum publice per eam incurreret. 40. Si res furtiva ab aliquo qui legitimus est, fuerit deprehensa et verus possessor rem illam per testes optinuerit, vir ille poterit se excusare tercio: ita tamen quod vir ille de cetero iuramentum in aliquo casu prestare non poterit, et is qui rem suam optinuit, duos solidos et quatuor denarios conferet preconi. 40. Si res furtiva deprehensa fuerit sub aliquo fideli, qui legitimus reputatur, et verus possessor rem illam per testes obtinuerit, vir ille, sub quo fuit res furtiva inventa, poterit se (excusare) tercio, ita tamen quod vir ille de cetero iuramentum in ali(quo casu) prestare non poterit; et vir, qui rem suam obtinuit, duos sol. villico et quatuor den. conferet preconi. 18. Voert hebwi den voerghenoemden porteren verleent, dat niemant altemael, noch vreemt, noch ghebuer, noch ridder, noch anders, wie hi is, eineghen porter van den Bosch omme enighe redene te campe sal moghen beroepen binnen de stat van den Bosch, oft erghent in onser 41. Preterea tale ius oppidanis memoratis concessi et tradidi, ut nullus extraneus sive vicinus eorum, nec miles, nec alius quilibet burgensem de Harlem quemquam aliqua ratione ad duellum provocare infra oppidum dictum, vel usquam in mea potestate vel meorum suc- 41. Item nullus extraneus nec miles nec aliquis alius aliquem burgensem de Delf poterit aliquo modo ad duellum (pro) vocare, neque oppidanus oppidanum us(que infra terr)am meam aut meam potestatem vel meorum success(orum).
huiz003verz02_01.xml	XIII		338-339	6	0	0	0	3	0	0	I Leuvensch recht. II 's Hertogenbosch 1330. III Haarlem 1245. IV Delft 1246. miles factus fuerit aut uxorem duxerit oppidani de Harlem ad quodlibet ipsorum solvent quindecim libras eidem. xv libras) ad quodlibet istorum. 57. In expeditione vero mea servient mihi cum quadraginta et uno hominibus. Per solutionem dictorum denariorum liberi erunt ab omni precaria et (precarie exactione; per servitium vero ad meam expeditio-nem) liberi ab omni servitio, com-muniter quod dicitur (hofdienst, per-mane) bunt et immunes.] 62. Oppidani autem de Harlem servient mihi in expeditione mea aut vero domino Hollandie in expeditione sua cum sexaginta quatuor hominibus.] 58. Nec ego quidem vel quisquam successorum meorum pactum hereditatis oppidanorum meorum, infra libertatem de Delf iacentis, potero in (posterum augere. 59. Item nullus mercator extraneus, scilicet qui manet extra liber)tatem de Delf, poterit stare in foro ebdomadali, exceptis nundinis (annua)libus, ut exponant res suas venales, sive sint lineorum vel laneorum pannorum venditores, vel cuiuscunque fuerint officii mercatores. 60. Quinquaginta vero libre solve(nde annuatim domicelle Richardi, vel mihi post eius obi)tum, ab sc(abinis de) consilio villici mei taxabuntur; quarum una medietas (in primis nun)dinis in Delf intrantibus in festo beati Odulfi, alia vero medietas in nundinis apud Valkenborch persolvetur. [30. Onder ander dinghe setten wi oec dat die scepen van den Bosche trecht hare stat buten der stat niet soeken enne solen; mer willen si vonnesse soeken oft halen die solen si soeken ende halen tot Loven. Ende hier mede so solen de voerghenoemde porter van den Bosch van allen anderen dienste ende bede vri ende quijte bliven.] 63. Inssuper scabinis de Harlem licenciavi facere nova precepta aut instituta cum consilio sculteti mei ad dimidium annum vel ad integrum durantia que scabini iuramento confirmaverint universitati aut parti maiori utilia, mea iurisdictione mihi in hoc reservata. 54. (Item quamcum) que electionem iuris scabini de consil(io meo vel villici mei de Delf) pro communi utilitate ordinaverint, rata observabitur, ita quod in preiudicium mei iuris non redundet. (31. Zie Haarlem § 50.) (32. De nieuwe schepenen door de aftredenden gekozen.) (33. De schout heeft recht te doen naar vonnis der schepenen.)
huiz003verz02_01.xml	XIV		348	6	0	0	0	3	0	0	‘Die van den Bossche hebben altijts seer nauw onderhouden het Recht van 't Ingebodt, ende de overtreders seer scherpelijck geexecuteert.’
huiz003verz02_01.xml	XIV		352	6	0	0	0	3	0	0	Rechtsgesch.3, S. 669. Lübeck's dochtersteden daarentegen namen ook het Lübische erfrecht op, behalve Ripen, dat alweer juist dit hoofdstuk uitsluit, ib., S. 671.
huiz003verz02_01.xml	XIV		353	6	0	0	0	2	1	0	De burgereed, waardoor de samenhang der gemeente wordt bekrachtigd, is eenige malen in de handvest vermeld§§ 4, 56, 57.. Het plutocratisch beginsel, dat in de Middelburgsche keur van 1217 uitkomt in den vorm, dat niemand bevoegd is om te getuigen, die noch grond noch huis te Middelburg bezit, noch in het schotboek staatOorkb., I, no. 261, 590., is voor Haarlem uitgedrukt in de bevestiging van Floris V in 1273: twee poorters of meer zullen in plaats van schepenen mogen getuigen van twist en gevecht, mits die getuigen, indien het leven of verminking van leden betreft, geërfd zijn tot een waarde van tien ponden Hollandsen, en van vijfenveertig schellingen, als het kinnebakslagen of geringere verwondingen betreftOorkb., II, no. 260.. Het kan niet meer dan toeval zijn, dat de machtige positie der edelen te HaarlemZie hierboven p. 216 vg. geheel met den toestand te Leuven correspondeert, waar eveneens de oude ministerialen, de Sint Pietersmannen, het patriciaat vormdenPirenne, Gesch. van België, I, p. 3481; Vander Linden, Const. de Louvain, p. 6 suiv. - Von Below, Hist. Zschr., 91, S. 473, acht de rol der ministerialen bij de vorming van het patriciaat in het algemeen sterk overschat..
huiz003verz02_01.xml	XIV		355	6	0	0	0	3	0	0	Het zou een vraag kunnen heeten, hoe nu Haarlem in 1245 aan schependom kwam, waarvan in het omliggende land nog geen spoor bestond, wanneer niet de Brabantsche herkomst van het stadrecht die nieuwigheid in eens geheel verklaarde. Niet onwaarschijnlijk is het, dat onder invloed van het Haarlemsche recht Kennemerland en West-Friesland zooveel eerder tot schependom overgingen dan RijnlandKennemerland in 1292, West-Friesland bij de onderwerping, Fockema Andreae, t.a.p., p. 360, 376 vg. - Als bij- of eigennaam vind ik âsega Oorkb., I, no. 190: Sigerip Asage; Hamaker, Rekeningen, I, p. 187: Matthys des Asighen s.; Muller, Regesta Hannonensia, p. 289: Daniel die Asighe. Ook in den Frieschen voornaam Aesge en den familienaam Azings?.
huiz003verz02_01.xml	XIV		361	6	0	0	0	3	0	0	Verwijs en Verdam, Mnl. Woordenboek, i.v. Vgl. Heemrecht, mhd. Heimgerihte, de rechtsbediening in een dorpsgemeente; Heemstede (in Geldersche oorkonden) de gerechtsplaats; de Duitsche Heimburgen eveneens de lasthebbers der dorpsgemeente.
huiz003verz02_01.xml	XIV		362	6	0	0	0	3	0	0	Vgl. De Haan Hettema, Oude Friesche wetten, II, p. 82 (thet forme londriucht): ‘Dat aller mannick oen sijn ayna goede bisitte, ende oen syn hewem, ende oen syn weren, alles dis, deer hi bitilat habbe, hit ne se, dat me 't him ofwinne mey tele ende mey rede, ende mey riochta thingade; iefta hy tria aefte thinghe wrsitte, deer ma him fan des koninges halum biade toe haldane, ende hi deer nelle redia, ner riochtis deithingis bidia, soe moet hi habba dae oenferd etc.’
huiz003verz02_01.xml	XV		143	6	1	0	0	0	0	0	De redeneering van Zimmer, dat men vooral in die streken, waar de stof der Artur-gedichten zich ontwikkelde uit Keltische volksverhalen, (in Wales en Bretagne), sporen van die verhalen in hun primitieven vorm zou moeten verwachten, is aan bedenking onderhevig. (Gött. Gel. Anzeigen, 1890, p. 494).
huiz003verz02_01.xml			5	5	0	0	1	0	1	0	Ten geleide, door de Commissie van Redactie 7 Mijn weg tot de historie 11 Oud-Indische letterkunde en cultuurgeschiedenis 43 a. De Vidûshaka in het Indisch tooneel 45 Inleiding 45 I Het vidûshaka-type 57 II Gegevens omtrent de geschiedenis der figuur 77 III De theorie 87 IV De vidûshaka met betrekking tot de theorie 108 V Kritiek van de vidûshaka-rol 126 b. Iets over de waardeering der Indische letterkunde 144 c. Over studie en waardeering van het Buddhisme 148 d. Van den vogel Charadrius 173 e. Boekbespreking van ‘Het leemen wagentje’ 188 f. Over eenige euphemismen in het Oud-Indisch 190 g. Boekbespreking van Alfred Hillebrandt's ‘Alt Indien’ 194 h. Boekbespreking van T.W. Rhys Davids' ‘Buddhist India’ 197 Locale en regionale Nederlandsche geschiedenis 201 a. De opkomst van Haarlem 203 b. Over de oudste geschiedenis van Haarlem 365 c. Aanteekeningen omtrent den Haarlemmerhout 389 d. De jaarstijl van Haarlem 405 e. Dam en kogge; Antwoord aan C. te Lintum 412 f. Het oudste patriciaat en de immigratie in de stad Groningen tot omstreeks 1430 427 g. Herstelde faam; Aanvulling op Herstelde faam 440 h. Naar aanleiding van Coender's kaart van Groningen en Ommelanden 448 i. Hoe verloren de Groningsche Ommelanden hun oorspronkelijk Friesch karakter? 464 j. Boekbespreking van J.S. Theissen's ‘Centraal gezag en Friesche vrijheid’ 522 k. Burg en kerspel in Walcheren 526 l. Scaldemariland 554
huiz003verz02_01.xml	Hoe verloren de Groningsche ommelanden hun oorspronkelijk Friesch karakter?Driemaandelijksche Bladen, uitgegeven door de Vereeniging tot onderzoek van Taal en Volksleven, vooral in het Oosten van Nederland, Jaargang 14, aflevering 12, p. 1 vlg. H.H. Fongers, Uithuizen 1914.		471	5	0	0	1	1	0	0	In de geschiedenis van zulk een rivaliteit tusschen twee volken, waarbij tenslotte het eene het andere verdringt, kan men verschillende factoren meer of minder nauwkeurig aanwijzen: den geografischen, den politieken (waarvan wij reeds even spraken), den econo-mischen. Eén echter onttrekt zich aan de geschiedkundige waarneming en wel de zuiver-ethnografische factor, met andere woorden de vraag, welke beteekenis in het proces toekomt aan de inhaerente volkskracht, de anthropologische meerwaardigheid van den eenen stam boven den anderen.
huiz003verz02_01.xml	Hoe verloren de Groningsche ommelanden hun oorspronkelijk Friesch karakter?Driemaandelijksche Bladen, uitgegeven door de Vereeniging tot onderzoek van Taal en Volksleven, vooral in het Oosten van Nederland, Jaargang 14, aflevering 12, p. 1 vlg. H.H. Fongers, Uithuizen 1914.		483	5	0	0	0	1	1	1	Alvorens tusschen de beide gegeven mogelijkheden te kiezen, moet men allereerst de taalhistorische feiten nagaan. In de 13e eeuw worden de wetten van alle Friesche gouwen tusschen Lauwers en Eems in het Friesch opgesteld. In de betrekkingen met Groningen wordt het Latijn gebruikt, dat bij de groote rol, die de kloosters spelen, natuurlijk ook in de geschreven stukken, die enkel op de Ommelanden betrekking hebben, een groote plaats bekleedt. In de 14e eeuw komen Middelnederduitsche teksten op. Voorzoover het overeenkomsten geldt, waarbij stad en Ommelanden betrokken zijn, zegt dit voor den taaltoestand der Ommelanden niets: het Middelnederduitsch was de lingua franca van het geheele Hanzegebied, en het is zeer verklaarbaar, dat de Ommelanden, ook indien daar nog algemeen Friesch werd gesproken, in hun betrekkingen met niet-Friezen zich daarvan hebben bediend. Zelfs een Nederduitsche tekst betreffende een zuiver Ommelandsche zaak zou hier nog niet al te veel bewijzen. Veel minder althans dan het omgekeerde. Het enkele zuiver Friesche verdrag tusschen Fivelgo-Westerambt, de Acht Zijlvesten en de Drie Delfzijlen van 1385Oorkb. no. 748, vgl. no. 848, 1393 (door een afschrijver sterk verduitscht), 948, 1397. is voldoende om te bewijzen, dat er nog Friesch werd gesproken terwijl omgekeerd het feit, dat de zendbrieven voor Fivelgo en Hunsingo van 1406, 1407, 1424Richthofen 309, 311. in het Nederduitsch zijn opgesteld, wel er op wijst, dat dit aan de winnende hand was, maar daarom nog niet, dat het Friesch geheel was uitgestorven.
huiz003verz02_01.xml	Hoe verloren de Groningsche ommelanden hun oorspronkelijk Friesch karakter?Driemaandelijksche Bladen, uitgegeven door de Vereeniging tot onderzoek van Taal en Volksleven, vooral in het Oosten van Nederland, Jaargang 14, aflevering 12, p. 1 vlg. H.H. Fongers, Uithuizen 1914.		496	5	0	0	1	1	0	0	De conclusie schijnt gewettigd: tot in het laatst der 15de eeuw vertoont de naamgeving in de Ommelanden een overwegend Friesch karakter. Aangezien vast staat, dat het Friesch als taal of reeds in onbruik was geraakt of op afsterven stond, zouden wij wat betreft de 15de eeuw ons het verschijnsel moeten voorstellen in den eersten vorm, hierboven vermeld: een anthropologisch in hoofdzaak Friesch blijvende bevolking legt in het voortdurend verkeer met een Saksische minderheid, doch eene, die sociaal en economisch sterk is, haar taal af.
